YYYY,MM2,JULIAN,DENSyc,GRID,HANDLER_FIELD,MeanTemp,TotPrecip,ID,SEXc,AGEc,REPRO1,REPROc,MASS_FIELD,DENSd,F_LOAD,B_LOAD,M_LOAD,T_LOAD,LAB,OF_dist,OF_GROOM_t,OF_TIME_MIN,TIME_CAPT,MASS_LAB
2018,9,249,0.5,cow,af,23.5,0,C483,-0.5,0.5,non,-0.5,21,22,0,0,0,0,Y,NA,NA,NA,407,21.06
2018,9,249,0.5,cow,af,23.5,0,C144,0.5,0.5,scro,0.5,24,22,0,0,0,4,Y,NA,NA,NA,424,24.22
2018,9,249,0.5,cow,af,23.5,0,C328,-0.5,0.5,non,-0.5,19.5,22,0,0,0,3,N,NA,NA,NA,444,NA
2018,9,249,0.5,cow,af,23.5,0,B028,0.5,0.5,non,-0.5,26.5,22,0,2,0,0,Y,NA,NA,NA,463,26.91
2018,9,249,0.5,cow,af,23.5,0,C378,-0.5,0.5,non,-0.5,19,22,0,0,0,0,N,NA,NA,NA,477,NA
2018,9,249,0.5,cow,af,23.5,0,C208,0.5,0.5,non,-0.5,26.5,22,0,0,0,2,Y,NA,NA,NA,489,24.83
2018,9,249,0.5,cow,af,23.5,0,C489,-0.5,0.5,non,-0.5,16,22,0,0,0,0,N,NA,NA,NA,508,NA
2018,9,249,0.5,cow,af,23.5,0,C292,-0.5,0.5,non,-0.5,19,22,0,0,0,0,N,NA,NA,NA,541,NA
2018,9,249,0.5,cow,af,23.5,0,C015,-0.5,0.5,non,-0.5,23,22,0,0,0,0,N,NA,NA,NA,558,NA
2018,9,249,0.5,cow,af,23.5,0,C368,0.5,0.5,non,-0.5,20,22,0,0,0,0,N,NA,NA,NA,570,NA
2018,9,250,0.5,blue,ib,17.8,0,C494,0.5,0.5,non,-0.5,17.5,24,0,0,0,0,Y,NA,NA,NA,384,18.64
2018,9,250,0.5,blue,ib,17.8,0,C400,-0.5,0.5,non,-0.5,19.5,24,0,0,0,0,Y,NA,NA,NA,404,19.78
2018,9,250,0.5,blue,ib,17.8,0,C460,0.5,0.5,non,-0.5,16.5,24,0,0,0,0,Y,NA,NA,NA,414,16.54
2018,9,250,0.5,blue,ib,17.8,0,C495,-0.5,0.5,non,-0.5,16,24,0,0,0,0,Y,NA,NA,NA,426,16.59
2018,9,250,0.5,blue,ib,17.8,0,C289,0.5,0.5,non,-0.5,17,24,0,0,0,0,N,NA,NA,NA,447,NA
2018,9,250,0.5,blue,ib,17.8,0,C239,-0.5,0.5,non,-0.5,21,24,0,0,0,0,N,NA,NA,NA,458,NA
2018,9,250,0.5,blue,ib,17.8,0,C068,0.5,0.5,non,-0.5,20.5,24,0,0,1,0,N,NA,NA,NA,464,NA
2018,9,250,0.5,blue,ib,17.8,0,C308,0.5,0.5,non,-0.5,19.5,24,0,0,1,0,N,NA,NA,NA,477,NA
2018,9,250,0.5,blue,ib,17.8,0,C427,-0.5,0.5,non,-0.5,20,24,0,0,0,0,N,NA,NA,NA,488,NA
2018,9,250,0.5,blue,ib,17.8,0,C228,0.5,0.5,non,-0.5,20.5,24,0,0,0,0,N,NA,NA,NA,496,NA
2018,9,250,0.5,blue,ib,17.8,0,C291,-0.5,0.5,non,-0.5,17,24,0,0,0,0,N,NA,NA,NA,510,NA
2018,9,250,0.5,blue,ib,17.8,0,C398,0.5,0.5,non,-0.5,21,24,0,0,0,0,N,NA,NA,NA,523,NA
2018,9,250,0.5,blue,ib,17.8,0,C414,-0.5,0.5,non,-0.5,17,24,0,0,0,0,N,NA,NA,NA,534,NA
2018,9,250,0.5,blue,ib,17.8,0,C171,-0.5,0.5,non,-0.5,19,24,0,0,0,0,N,NA,NA,NA,547,NA
2018,9,250,0.5,blue,af,17.8,0,C205,0.5,0.5,non,-0.5,20,24,0,0,0,1,Y,NA,NA,NA,385,19.63
2018,9,250,0.5,blue,af,17.8,0,C357,0.5,0.5,non,-0.5,16.5,24,1,0,0,0,Y,NA,NA,NA,400,16.22
2018,9,250,0.5,blue,af,17.8,0,C075,0.5,0.5,non,-0.5,22,24,0,0,0,1,Y,NA,NA,NA,416,22.27
2018,9,250,0.5,blue,af,17.8,0,C072,0.5,0.5,non,-0.5,21,24,1,0,0,1,Y,NA,NA,NA,430,20.68
2018,9,250,0.5,blue,af,17.8,0,C324,-0.5,0.5,non,-0.5,20.5,24,0,0,0,8,N,NA,NA,NA,445,NA
2018,9,250,0.5,blue,af,17.8,0,C241,-0.5,0.5,non,-0.5,21.5,24,0,0,0,3,N,NA,NA,NA,512,NA
2018,9,250,0.5,blue,af,17.8,0,C355,-0.5,0.5,non,-0.5,17.5,24,0,0,0,2,N,NA,NA,NA,521,NA
2018,9,250,0.5,blue,af,17.8,0,C440,-0.5,0.5,non,-0.5,17.5,24,0,0,0,0,N,NA,NA,NA,535,NA
2018,9,250,0.5,blue,af,17.8,0,C476,-0.5,0.5,non,-0.5,15.5,24,0,0,0,1,N,NA,NA,NA,554,NA
2018,9,250,0.5,blue,af,17.8,0,C306,-0.5,0.5,non,-0.5,16,24,0,0,1,1,N,NA,NA,NA,559,NA
2018,9,249,0.5,blue,ey,23.5,0,C256,0.5,0.5,non,-0.5,22.5,8,0,0,0,0,N,NA,NA,NA,654,NA
2018,9,249,0.5,blue,ey,23.5,0,C436,0.5,0.5,non,-0.5,19,8,0,0,0,0,N,NA,NA,NA,694,NA
2018,9,249,0.5,blue,ey,23.5,0,C302,0.5,0.5,non,-0.5,21.75,8,0,0,0,0,N,NA,NA,NA,703,NA
2018,9,249,0.5,blue,ey,23.5,0,C490,0.5,0.5,non,-0.5,17.5,8,0,0,0,0,N,NA,NA,NA,875,NA
2018,9,249,0.5,blue,ey,23.5,0,C491,-0.5,0.5,non,-0.5,18.5,8,2,0,0,0,N,NA,NA,NA,885,NA
2018,9,249,0.5,blue,ey,23.5,0,C307,0.5,0.5,non,-0.5,21.25,8,0,0,0,0,N,NA,NA,NA,902,NA
2018,9,249,0.5,blue,ey,23.5,0,C278,-0.5,0.5,non,-0.5,18.25,8,3,0,0,0,N,NA,NA,NA,908,NA
2018,9,249,0.5,blue,ey,23.5,0,C492,-0.5,0.5,non,-0.5,17.75,8,1,0,0,0,N,NA,NA,NA,925,NA
2018,9,249,0.5,cow,ey,23.5,0,C493,-0.5,0.5,non,-0.5,23,22,1,0,0,0,N,NA,NA,NA,1002,NA
2018,9,252,0.5,cow,ey,11,0,C207,-0.5,0.5,non,-0.5,34,4,0,4,0,0,N,NA,NA,NA,915,NA
2018,9,252,0.5,cow,ey,11,0,C496,-0.5,0.5,non,-0.5,21,4,0,0,0,0,N,NA,NA,NA,964,NA
2018,9,252,0.5,cow,ey,11,0,C472,0.5,0.5,non,-0.5,21,4,0,0,0,0,N,NA,NA,NA,980,NA
2018,9,252,0.5,cow,ey,11,0,C497,-0.5,0.5,non,-0.5,20,4,0,0,0,0,N,NA,NA,NA,999,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C498,0.5,0.5,non,-0.5,20.75,21,0,0,0,0,N,NA,NA,NA,631,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C499,-0.5,0.5,non,-0.5,21.5,21,0,0,0,0,N,NA,NA,NA,647,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C452,0.5,0.5,non,-0.5,22,21,0,0,0,0,N,NA,NA,NA,677,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C500,-0.5,0.5,non,-0.5,22.75,21,3,0,0,0,N,NA,NA,NA,695,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C371,-0.5,0.5,non,-0.5,19.75,21,0,0,0,0,N,NA,NA,NA,712,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C501,-0.5,0.5,non,-0.5,27.5,21,0,0,0,0,N,NA,NA,NA,724,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C502,0.5,0.5,non,-0.5,23,21,0,1,0,0,N,NA,NA,NA,756,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C130,-0.5,0.5,non,-0.5,23.25,21,0,0,0,0,N,NA,NA,NA,765,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C250,-0.5,0.5,non,-0.5,19,21,0,0,0,0,N,NA,NA,NA,778,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C004,0.5,0.5,scro,0.5,26,21,0,0,0,0,N,NA,NA,NA,778,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C426,-0.5,0.5,non,-0.5,20,21,0,0,0,0,N,NA,NA,NA,795,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C246,0.5,0.5,non,-0.5,20,21,0,0,0,0,N,NA,NA,NA,795,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C487,-0.5,0.5,non,-0.5,19,21,0,0,0,0,N,NA,NA,NA,801,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C488,-0.5,0.5,non,-0.5,20.5,21,0,0,0,0,N,NA,NA,NA,801,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C451,-0.5,0.5,non,-0.5,17.5,21,0,0,0,0,N,NA,NA,NA,821,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C503,-0.5,0.5,non,-0.5,16,21,0,0,0,0,N,NA,NA,NA,849,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C261,-0.5,0.5,non,-0.5,20.5,21,0,0,0,0,N,NA,NA,NA,859,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C060,0.5,0.5,non,-0.5,21,21,0,0,0,0,N,NA,NA,NA,872,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C058,-0.5,0.5,non,-0.5,23.5,21,0,0,0,0,N,NA,NA,NA,881,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C370,0.5,0.5,non,-0.5,19.75,21,0,0,0,0,N,NA,NA,NA,898,NA
2018,9,253,0.5,cow,ey,12.8,13.6,C504,-0.5,0.5,non,-0.5,22.5,21,1,0,0,0,N,NA,NA,NA,898,NA
2018,9,257,0.5,cow,ib,21.5,0,C245,-0.5,0.5,non,-0.5,20,26,0,0,0,0,Y,NA,NA,NA,394,20.28
2018,9,257,0.5,cow,ib,21.5,0,C486,-0.5,0.5,non,-0.5,21,26,0,0,0,0,N,NA,NA,NA,402,NA
2018,9,257,0.5,cow,ib,21.5,0,C452,0.5,0.5,non,-0.5,20,26,0,0,0,0,Y,NA,NA,NA,415,20.09
2018,9,257,0.5,cow,ib,21.5,0,C506,0.5,0.5,non,-0.5,17,26,0,0,0,0,Y,NA,NA,NA,424,17.9
2018,9,257,0.5,cow,ib,21.5,0,C501,-0.5,0.5,non,-0.5,21.5,26,0,0,0,0,Y,NA,NA,NA,450,22.33
2018,9,257,0.5,cow,ib,21.5,0,C004,0.5,0.5,non,-0.5,22.5,26,0,0,0,0,Y,NA,NA,NA,462,22.77
2018,9,257,0.5,cow,ib,21.5,0,C250,-0.5,0.5,non,-0.5,18,26,0,0,0,0,N,NA,NA,NA,476,NA
2018,9,257,0.5,cow,ib,21.5,0,C442,0.5,0.5,non,-0.5,18,26,0,0,0,0,N,NA,NA,NA,493,NA
2018,9,257,0.5,cow,ib,21.5,0,C328,-0.5,0.5,non,-0.5,20,26,0,0,0,0,N,NA,NA,NA,501,NA
2018,9,257,0.5,cow,af,21.5,0,C410,0.5,0.5,non,-0.5,22.5,26,0,0,0,0,Y,NA,NA,NA,397,21.84
2018,9,257,0.5,cow,af,21.5,0,C203,-0.5,0.5,non,-0.5,18.5,26,0,0,0,0,N,NA,NA,NA,415,NA
2018,9,257,0.5,cow,af,21.5,0,C055,0.5,0.5,non,-0.5,24,26,0,1,0,0,N,NA,NA,NA,438,NA
2018,9,257,0.5,cow,af,21.5,0,C507,0.5,0.5,non,-0.5,17,26,0,0,0,0,N,NA,NA,NA,454,NA
2018,9,257,0.5,cow,af,21.5,0,C472,0.5,0.5,non,-0.5,18,26,0,0,0,0,N,NA,NA,NA,513,NA
2018,9,258,0.5,cow,ib,22.8,0,C408,0.5,0.5,non,-0.5,20,30,0,0,0,0,Y,NA,NA,NA,390,19.5
2018,9,258,0.5,cow,ib,22.8,0,C430,-0.5,0.5,non,-0.5,17,30,0,0,0,0,N,NA,NA,NA,410,NA
2018,9,258,0.5,cow,ib,22.8,0,C509,0.5,0.5,non,-0.5,21,30,0,0,0,0,Y,NA,NA,NA,420,21.16
2018,9,258,0.5,cow,ib,22.8,0,C471,-0.5,0.5,non,-0.5,18,30,0,0,0,0,Y,NA,NA,NA,440,17.61
2018,9,258,0.5,cow,ib,22.8,0,C441,0.5,0.5,non,-0.5,19.5,30,0,0,0,1,Y,NA,NA,NA,449,19.33
2018,9,258,0.5,cow,ib,22.8,0,C464,-0.5,0.5,non,-0.5,22.5,30,0,0,0,0,N,NA,NA,NA,458,NA
2018,9,258,0.5,cow,ib,22.8,0,C512,0.5,0.5,non,-0.5,20,30,0,0,0,0,N,NA,NA,NA,469,NA
2018,9,258,0.5,cow,ib,22.8,0,C513,-0.5,0.5,non,-0.5,19,30,0,0,0,0,N,NA,NA,NA,490,NA
2018,9,258,0.5,cow,ib,22.8,0,C395,0.5,0.5,non,-0.5,21.5,30,0,0,0,0,N,NA,NA,NA,504,NA
2018,9,258,0.5,cow,ib,22.8,0,C018,0.5,0.5,non,-0.5,27,30,0,0,0,0,N,NA,NA,NA,509,NA
2018,9,258,0.5,cow,ib,22.8,0,C411,-0.5,0.5,non,-0.5,19,30,0,0,0,0,N,NA,NA,NA,517,NA
2018,9,258,0.5,cow,ib,22.8,0,C243,0.5,0.5,non,-0.5,21.5,30,0,0,0,0,N,NA,NA,NA,524,NA
2018,9,258,0.5,cow,ib,22.8,0,C109,-0.5,0.5,non,-0.5,21.5,30,0,0,0,0,N,NA,NA,NA,529,NA
2018,9,258,0.5,cow,ib,22.8,0,C349,-0.5,0.5,non,-0.5,18.5,30,0,0,0,0,N,NA,NA,NA,545,NA
2018,9,258,0.5,cow,ib,22.8,0,C094,0.5,0.5,non,-0.5,21,30,0,0,0,0,N,NA,NA,NA,550,NA
2018,9,258,0.5,cow,ib,22.8,0,B028,0.5,0.5,non,-0.5,25,30,0,0,0,0,N,NA,NA,NA,574,NA
2018,9,258,0.5,cow,ib,22.8,0,C443,0.5,0.5,non,-0.5,20,30,0,0,0,0,N,NA,NA,NA,589,NA
2018,9,258,0.5,cow,ib,22.8,0,C432,-0.5,0.5,non,-0.5,18.5,30,0,0,0,0,N,NA,NA,NA,596,NA
2018,9,258,0.5,cow,ib,22.8,0,C378,-0.5,0.5,non,-0.5,18,30,0,0,0,0,N,NA,NA,NA,605,NA
2018,9,258,0.5,cow,af,22.8,0,C456,0.5,0.5,non,-0.5,25,30,0,0,0,6,Y,NA,NA,NA,396,24.75
2018,9,258,0.5,cow,af,22.8,0,C315,0.5,0.5,scro,0.5,20,30,0,0,0,0,Y,NA,NA,NA,410,19.56
2018,9,258,0.5,cow,af,22.8,0,C508,-0.5,0.5,non,-0.5,16.5,30,0,0,0,0,N,NA,NA,NA,421,NA
2018,9,258,0.5,cow,af,22.8,0,C510,-0.5,0.5,non,-0.5,19.5,30,0,0,0,4,Y,NA,NA,NA,442,19.43
2018,9,258,0.5,cow,af,22.8,0,C511,0.5,0.5,non,-0.5,18.5,30,0,0,0,0,Y,NA,NA,NA,466,19.05
2018,9,258,0.5,cow,af,22.8,0,C203,-0.5,0.5,non,-0.5,18.5,30,0,0,0,1,N,NA,NA,NA,544,NA
2018,9,258,0.5,cow,af,22.8,0,C483,-0.5,0.5,non,-0.5,20,30,0,0,0,0,N,NA,NA,NA,554,NA
2018,9,258,0.5,cow,af,22.8,0,C514,0.5,0.5,non,-0.5,19,30,0,0,0,6,N,NA,NA,NA,563,NA
2018,9,258,0.5,cow,af,22.8,0,C368,0.5,0.5,non,-0.5,19.5,30,0,0,0,0,N,NA,NA,NA,585,NA
2018,9,258,0.5,cow,af,22.8,0,C422,0.5,0.5,non,-0.5,18.5,30,0,0,0,0,N,NA,NA,NA,596,NA
2018,9,258,0.5,cow,af,22.8,0,C442,0.5,0.5,non,-0.5,20,30,0,0,0,1,N,NA,NA,NA,606,NA
2018,9,256,0.5,cow,ey,20.5,0,C505,0.5,0.5,non,-0.5,19.5,2,0,0,0,0,N,NA,NA,NA,801,NA
2018,9,256,0.5,cow,ey,20.5,0,C001,0.5,0.5,non,-0.5,23,2,0,0,0,0,N,NA,NA,NA,902,NA
2018,9,257,0.5,cow,ey,21.5,0,C393,-0.5,0.5,non,-0.5,19.5,26,0,1,0,0,N,NA,NA,NA,398,NA
2018,9,257,0.5,cow,ey,21.5,0,C451,-0.5,0.5,non,-0.5,16.25,26,0,0,0,0,N,NA,NA,NA,418,NA
2018,9,257,0.5,cow,ey,21.5,0,C488,-0.5,0.5,non,-0.5,19.5,26,0,0,0,0,N,NA,NA,NA,426,NA
2018,9,257,0.5,cow,ey,21.5,0,C246,0.5,0.5,non,-0.5,20.5,26,0,0,0,0,Y,NA,NA,NA,434,20.66
2018,9,257,0.5,cow,ey,21.5,0,C261,-0.5,0.5,non,-0.5,20.5,26,0,0,0,0,Y,NA,NA,NA,448,20.84
2018,9,257,0.5,cow,ey,21.5,0,C060,0.5,0.5,non,-0.5,19.5,26,0,0,0,0,N,NA,NA,NA,457,NA
2018,9,257,0.5,cow,ey,21.5,0,C188,0.5,0.5,non,-0.5,22,26,0,0,0,0,N,NA,NA,NA,472,NA
2018,9,257,0.5,cow,ey,21.5,0,C248,-0.5,0.5,non,-0.5,20.5,26,0,0,0,0,N,NA,NA,NA,491,NA
2018,9,257,0.5,cow,ey,21.5,0,C037,0.5,0.5,non,-0.5,27,26,0,0,0,0,N,NA,NA,NA,497,NA
2018,9,257,0.5,cow,ey,21.5,0,C133,-0.5,0.5,non,-0.5,21,26,0,0,0,0,N,NA,NA,NA,505,NA
2018,9,257,0.5,cow,ey,21.5,0,C126,-0.5,0.5,non,-0.5,19,26,0,0,0,0,N,NA,NA,NA,512,NA
2018,9,257,0.5,cow,ey,21.5,0,C020,0.5,0.5,non,-0.5,23.5,26,0,0,0,0,N,NA,NA,NA,519,NA
2018,9,261,0.5,cow,ey,22.5,0,C515,-0.5,0.5,non,-0.5,21.5,6,0,0,0,0,N,NA,NA,NA,572,NA
2018,9,261,0.5,cow,ey,22.5,0,C516,-0.5,0.5,non,-0.5,19,6,0,0,0,0,N,NA,NA,NA,650,NA
2018,9,261,0.5,cow,ey,22.5,0,C517,-0.5,0.5,non,-0.5,21,6,0,0,0,0,N,NA,NA,NA,650,NA
2018,9,261,0.5,cow,ey,22.5,0,C518,-0.5,0.5,non,-0.5,20.5,6,0,0,0,0,N,NA,NA,NA,698,NA
2018,9,261,0.5,cow,ey,22.5,0,C519,0.5,0.5,non,-0.5,22.5,6,0,0,0,0,N,NA,NA,NA,731,NA
2018,9,261,0.5,cow,ey,22.5,0,C520,-0.5,0.5,non,-0.5,22,6,0,0,0,0,N,NA,NA,NA,743,NA
2018,9,261,0.5,blue,ey,22.5,0,C436,0.5,0.5,non,-0.5,19,10,0,0,0,0,N,NA,NA,NA,782,NA
2018,9,261,0.5,blue,ey,22.5,0,C278,-0.5,0.5,non,-0.5,18.5,10,0,0,0,0,N,NA,NA,NA,810,NA
2018,9,261,0.5,blue,ey,22.5,0,C490,0.5,0.5,non,-0.5,19,10,0,0,0,0,N,NA,NA,NA,858,NA
2018,9,261,0.5,blue,ey,22.5,0,C182,-0.5,0.5,non,-0.5,21,10,0,0,0,0,N,NA,NA,NA,890,NA
2018,9,261,0.5,blue,ey,22.5,0,C359,0.5,0.5,non,-0.5,18,10,0,0,0,0,N,NA,NA,NA,890,NA
2018,9,261,0.5,blue,ey,22.5,0,C460,0.5,0.5,non,-0.5,18,10,0,0,0,0,N,NA,NA,NA,908,NA
2018,9,261,0.5,blue,ey,22.5,0,C256,0.5,0.5,non,-0.5,22.5,10,0,0,0,0,N,NA,NA,NA,923,NA
2018,9,261,0.5,blue,ey,22.5,0,C321,0.5,0.5,non,-0.5,19.5,10,0,0,0,0,N,NA,NA,NA,937,NA
2018,9,261,0.5,blue,ey,22.5,0,C260,-0.5,0.5,non,-0.5,18,10,0,0,0,0,N,NA,NA,NA,962,NA
2018,9,261,0.5,blue,ey,22.5,0,C414,-0.5,0.5,non,-0.5,18,10,0,0,0,0,N,NA,NA,NA,979,NA
2018,9,265,0.5,blue,af,13,0,C072,0.5,0.5,non,-0.5,22,19,0,0,0,1,Y,NA,NA,NA,409,21.58
2018,9,265,0.5,blue,af,13,0,C522,-0.5,0.5,non,-0.5,16,19,0,0,0,1,N,NA,NA,NA,423,NA
2018,9,265,0.5,blue,af,13,0,C075,0.5,0.5,non,-0.5,21,19,0,0,0,0,Y,NA,NA,NA,449,21.1
2018,9,265,0.5,blue,af,13,0,C348,0.5,0.5,non,-0.5,21.5,19,0,0,0,0,Y,NA,NA,NA,463,20.41
2018,9,265,0.5,blue,af,13,0,C524,-0.5,0.5,non,-0.5,17.5,19,0,0,0,0,N,NA,NA,NA,522,NA
2018,9,265,0.5,blue,af,13,0,C460,0.5,0.5,non,-0.5,17.5,19,0,0,0,0,N,NA,NA,NA,539,NA
2018,9,265,0.5,blue,ib,13,0,C521,-0.5,0.5,non,-0.5,18,19,0,0,0,0,Y,NA,NA,NA,392,17.74
2018,9,265,0.5,blue,ib,13,0,C205,0.5,0.5,non,-0.5,21,19,0,0,0,0,Y,NA,NA,NA,413,21.82
2018,9,265,0.5,blue,ib,13,0,C523,-0.5,0.5,non,-0.5,18,19,0,0,0,0,Y,NA,NA,NA,425,18.72
2018,9,265,0.5,blue,ib,13,0,C290,0.5,0.5,non,-0.5,20,19,0,0,0,0,Y,NA,NA,NA,449,20.46
2018,9,265,0.5,blue,ib,13,0,C302,0.5,0.5,non,-0.5,18.5,19,0,0,0,0,N,NA,NA,NA,457,NA
2018,9,265,0.5,blue,ib,13,0,C334,0.5,0.5,non,-0.5,21,19,0,0,0,0,Y,NA,NA,NA,467,22.13
2018,9,265,0.5,blue,ib,13,0,C194,0.5,0.5,non,-0.5,19,19,0,0,0,0,N,NA,NA,NA,479,NA
2018,9,265,0.5,blue,ib,13,0,C404,0.5,0.5,non,-0.5,21,19,0,0,0,0,N,NA,NA,NA,488,NA
2018,9,265,0.5,blue,ib,13,0,C306,-0.5,0.5,non,-0.5,16.5,19,0,0,0,0,N,NA,NA,NA,495,NA
2018,9,265,0.5,blue,ib,13,0,C326,0.5,0.5,non,-0.5,21,19,0,0,0,0,N,NA,NA,NA,505,NA
2018,9,265,0.5,blue,ib,13,0,C466,0.5,0.5,non,-0.5,18.5,19,0,0,0,0,N,NA,NA,NA,516,NA
2018,9,265,0.5,blue,ib,13,0,C241,-0.5,0.5,non,-0.5,19.5,19,0,0,0,0,N,NA,NA,NA,525,NA
2018,9,265,0.5,blue,ib,13,0,C490,0.5,0.5,non,-0.5,19.5,19,0,0,0,0,N,NA,NA,NA,533,NA
2018,9,271,0.5,blue,ey,14.5,4.2,C467,0.5,0.5,non,-0.5,17,8,0,0,0,0,N,NA,NA,NA,983,NA
2018,9,271,0.5,blue,ey,14.5,4.2,C525,0.5,-0.5,non,-0.5,18.5,8,0,0,0,0,N,NA,NA,NA,992,NA
2018,9,271,0.5,blue,ey,14.5,4.2,C363,-0.5,0.5,non,-0.5,18,8,0,0,0,0,N,NA,NA,NA,1013,NA
2018,9,271,0.5,blue,ey,14.5,4.2,C347,-0.5,0.5,non,-0.5,21,8,0,0,0,0,N,NA,NA,NA,1026,NA
2018,9,271,0.5,blue,ey,14.5,4.2,C256,0.5,0.5,non,-0.5,23,8,0,0,0,0,N,NA,NA,NA,1045,NA
2018,9,271,0.5,blue,ey,14.5,4.2,C087,-0.5,0.5,non,-0.5,21,8,0,0,0,0,N,NA,NA,NA,1058,NA
2018,9,271,0.5,blue,ey,14.5,4.2,C398,0.5,0.5,non,-0.5,22.5,8,0,0,0,0,N,NA,NA,NA,1058,NA
2018,9,271,0.5,blue,ey,14.5,4.2,C260,-0.5,0.5,non,-0.5,20,8,0,0,0,0,N,NA,NA,NA,1068,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C521,-0.5,0.5,non,-0.5,19,15,0,0,0,0,N,NA,NA,NA,607,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C268,-0.5,0.5,non,-0.5,23,15,0,0,0,0,N,NA,NA,NA,627,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C526,0.5,0.5,non,-0.5,21,15,0,0,0,0,N,NA,NA,NA,638,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C306,-0.5,0.5,non,-0.5,20.5,15,0,0,0,0,N,NA,NA,NA,654,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C527,-0.5,0.5,non,-0.5,20,15,0,0,0,0,N,NA,NA,NA,665,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C194,0.5,0.5,non,-0.5,21,15,0,0,0,0,N,NA,NA,NA,681,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C076,0.5,0.5,non,-0.5,22,15,0,0,0,0,N,NA,NA,NA,681,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C404,0.5,0.5,non,-0.5,20,15,0,0,0,0,N,NA,NA,NA,681,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C228,0.5,0.5,non,-0.5,27,15,0,0,0,0,N,NA,NA,NA,707,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C237,-0.5,0.5,non,-0.5,25,15,0,0,0,0,N,NA,NA,NA,730,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C528,0.5,0.5,non,-0.5,22,15,0,0,0,0,N,NA,NA,NA,730,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C290,0.5,0.5,non,-0.5,23,15,0,0,0,0,N,NA,NA,NA,750,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C529,0.5,0.5,non,-0.5,18,15,0,0,0,0,N,NA,NA,NA,763,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C260,-0.5,0.5,non,-0.5,21,15,0,0,0,0,N,NA,NA,NA,775,NA
2018,10,274,0.5,blue,ey,8.5,13.7,C256,0.5,0.5,non,-0.5,23,15,0,0,0,0,N,NA,NA,NA,775,NA
2018,10,276,0.5,blue,ey,13,0,C530,0.5,0.5,non,-0.5,19,1,0,0,0,0,N,NA,NA,NA,855,NA
2018,10,276,0.5,cow,ey,13,0,C346,0.5,0.5,non,-0.5,21,29,0,0,0,0,N,NA,NA,NA,855,NA
2018,10,276,0.5,cow,ey,13,0,C367,-0.5,0.5,non,-0.5,25.5,29,0,0,0,0,N,NA,NA,NA,848,NA
2018,10,276,0.5,cow,ey,13,0,C002,0.5,0.5,non,-0.5,26.5,29,0,0,0,0,N,NA,NA,NA,848,NA
2018,10,276,0.5,cow,ey,13,0,C512,0.5,0.5,non,-0.5,25.5,29,0,0,0,0,N,NA,NA,NA,861,NA
2018,10,276,0.5,cow,ey,13,0,C317,0.5,0.5,non,-0.5,22.75,29,0,0,0,0,N,NA,NA,NA,873,NA
2018,10,276,0.5,cow,ey,13,0,C464,-0.5,0.5,non,-0.5,23.75,29,0,0,0,0,N,NA,NA,NA,873,NA
2018,10,276,0.5,cow,ey,13,0,C136,-0.5,0.5,non,-0.5,26.5,29,0,0,0,0,N,NA,NA,NA,955,NA
2018,10,276,0.5,cow,ey,13,0,C117,0.5,0.5,non,-0.5,23,29,0,0,0,0,N,NA,NA,NA,955,NA
2018,10,276,0.5,cow,ey,13,0,B028,0.5,0.5,non,-0.5,27,29,0,0,0,0,N,NA,NA,NA,955,NA
2018,10,276,0.5,cow,ey,13,0,C328,-0.5,0.5,non,-0.5,16,29,0,0,0,0,N,NA,NA,NA,955,NA
